-0.9049545494,-0.0890332333
-0.9049545494,-0.0890332333
-0.9049545494,-0.0890332333
-0.9049545494,-0.0890332333
-0.9049545494,-0.0890332333
-0.9049545494,-0.0890332333
-0.9049545494,-0.0890332333
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9034195927,-0.0889241213
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9044388446,-0.0886542715
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9047093716,-0.0890637831
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9036206499,-0.0887658618
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9041950842,-0.0888427092
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9038914551,-0.088574488
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.9036094101,-0.0888090216
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.903170276,-0.0887783151
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9041261625,-0.088895711
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.9030378293,-0.0889745859
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.904850891,-0.0886924355
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.903868012,-0.0888056446
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9041234509,-0.0887408262
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9043291137,-0.0887906117
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.9036616547,-0.0887985931
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.902986778,-0.0886384026
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9032335355,-0.0886624475
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9031990344,-0.0888351758
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
-0.9047618947,-0.088820573
